x,y,z,vx,vy,vz,subjective_time,excitation_counter,current_groundstate
-0.004844499033176505,-0.027,-0.0014914459279290297,-6.61339870643749,71.97661965861847,-0.8279401507161915,0.0,0.0,0.0
-0.003871245461394228,-0.027,-0.0007517427236092989,-4.012577870517942,44.993134266292856,-3.0504476753520815,0.0,0.0,0.0
0.005226410178604162,-0.027,0.0015748878076676514,2.2468916257885905,65.77220685104542,-1.2566880653033208,0.0,0.0,0.0
0.001947519132690724,-0.027,-0.005248528098022958,-0.5784405294767045,78.75646813329985,-4.46114512894873,0.0,0.0,0.0
0.004801830720542903,-0.027,-0.004015742345532634,6.357785909451613,83.43007223997567,-8.956824143635977,0.0,0.0,0.0
0.0019101019841526305,-0.027,-0.002891114869846195,2.3950662403260563,71.21985279417201,-2.091822629064125,0.0,0.0,0.0
0.004899358950268946,-0.027,0.0007765877341133963,7.967488278820517,74.47858750170573,-0.5042414155966075,0.0,0.0,0.0
-0.005326207289477373,-0.027,0.0007643622279349893,-4.462670265449473,90.1572387309737,-0.05397662792726406,0.0,0.0,0.0
0.0023392651051863545,-0.027,0.003176845426625413,4.897709999828915,74.83653765011076,-1.6468169360029195,0.0,0.0,0.0
0.0005234691652296281,-0.027,-0.0015471390542588608,0.9272468764645213,37.397430656450034,-2.0794940171862404,0.0,0.0,0.0
0.002926289646629999,-0.027,0.0035467628150639688,6.084681761981173,73.82604819587199,-0.7096156773274084,0.0,0.0,0.0
-0.0030194246954618597,-0.027,-0.0009581843742314115,-1.085547566400513,67.06819577184415,0.4396686733379828,0.0,0.0,0.0
-0.003915644077048896,-0.027,0.0031512886267375923,-5.6011296254647105,71.42003395222629,-2.1574598885973,0.0,0.0,0.0
-0.0010894583349585916,-0.027,0.00046121129565726993,0.3045465296063422,80.868455509618,-5.19552944618639,0.0,0.0,0.0
-0.0016121423561797667,-0.027,-0.003631461250180222,-8.01303090493429,90.78278201777681,-2.375832254434645,0.0,0.0,0.0
